EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
964697,MAGOFFIN CO.,ELSIE,07/10/2021,1530,Thunderstorm Wind,50.00, ,0,0,1000,0,KY,EST-5,EG,158714,C,153,JKL,0,0,911 Call Center, , , ,1,NW,1,NW,ELSIE,07/10/2021,1530,37.7902,-83.143,37.7902,-83.143,"A tree was blown down and onto Route 134 at U.S. 460 near Elsie.","Several days of heavy to torrential rains and gusty winds were experienced across eastern Kentucky from July 9th through the 12th. A strong surface low pressure remained parked across Illinois to our WNW, with a frontal boundary expanding eastward and through Kentucky, sinking just south of the state to start the day on the 9th. During the day on the 9th and the 10th, the front began lifting northward through eastern Kentucky as a warm front, becoming the center for convective development, and also allowing for much deeper warm air and moisture advection into the region. As the front slowly continued just north of the state on the 11th and 12th, Kentucky found itself in the warm and unstable sector of the system, with showers and thunderstorms developing, peaking in coverage and intensity during the afternoon hours. ||Given the warm environment, storms were generally low centroid and moisture laden, exhibiting well above normal PWats, in the 2 to 2.5 inch range. Soundings also showed shallow inverted V signatures, indicative of steep low level lapse rates and the ability to easily mix down higher winds aloft. Pulsy scattered convection with heavy rain and high wind gusts were the main concerns. Locations where multiple storms moved over saw high water and some instances of flash flooding. Other locations experienced thunderstorm wind damage as stronger winds transferred to the surface, especially as the storms were beginning the dissipating phase. ||An 850 jet SW to NE, storms that NW to SE oriented were bowing.",193
997762,MAGOFFIN CO.,GYPSY,12/11/2021,619,Thunderstorm Wind,50.00, ,0,0,0,1000,KY,EST-5,EG,165155,C,153,JKL,0,0,Public, , , ,0,SW,0,SW,GYPSY,12/11/2021,619,37.6457,-82.9852,37.6457,-82.9852,"A member of the public relayed a report from the 911 dispatch, in which they had received a complaint that a tree was down on South Puncheon Fork Road (Route 1766) near the 1 mile marker, blocking the roadway.","A very anomalous storm system produced winter weather across the Rockies, Upper Midwest, and Great Lakes region and severe weather across the mid-Mississippi and Ohio Valley regions. The combination of a warm and moist environment in place across the Ohio Valley region and a cold front that moved in from the west led to widespread thunderstorm development as the cold front pushed eastward through Missouri, Illinois and Kentucky. Additionally, a strong low level jet and low level wind shear contributed to strong thunderstorms developing that were favorable for tornadoes. ||As the storms moved across western and central Kentucky during the overnight hours, they produced a tornado outbreak of historic proportions. However, as they reached eastern Kentucky during the early morning hours on the 11th, they began to lose strength, continuing to push away from the area of best instability, highest low level winds, and with temperatures continuing to cool. Several tornado warnings were issued as the rotating and once tornadic storms moved across the Jackson CWA border, along with multiple severe thunderstorm warnings. Thankfully, no tornadoes impacted eastern Kentucky, though there were numerous reports of strong thunderstorm wind gusts and trees down across portions of the area.",194
997763,MAGOFFIN CO.,LICKSBURG,12/11/2021,757,Thunderstorm Wind,50.00, ,0,0,0,3000,KY,EST-5,EG,165155,C,153,JKL,0,0,911 Call Center, , , ,1,SSW,1,SSW,LICKSBURG,12/11/2021,757,37.7925,-83.0839,37.7925,-83.0839,"Trees were reported to have been blown down in the Lick Creek (Lickburg) community.","A very anomalous storm system produced winter weather across the Rockies, Upper Midwest, and Great Lakes region and severe weather across the mid-Mississippi and Ohio Valley regions. The combination of a warm and moist environment in place across the Ohio Valley region and a cold front that moved in from the west led to widespread thunderstorm development as the cold front pushed eastward through Missouri, Illinois and Kentucky. Additionally, a strong low level jet and low level wind shear contributed to strong thunderstorms developing that were favorable for tornadoes. ||As the storms moved across western and central Kentucky during the overnight hours, they produced a tornado outbreak of historic proportions. However, as they reached eastern Kentucky during the early morning hours on the 11th, they began to lose strength, continuing to push away from the area of best instability, highest low level winds, and with temperatures continuing to cool. Several tornado warnings were issued as the rotating and once tornadic storms moved across the Jackson CWA border, along with multiple severe thunderstorm warnings. Thankfully, no tornadoes impacted eastern Kentucky, though there were numerous reports of strong thunderstorm wind gusts and trees down across portions of the area.",195
1002236,MAGOFFIN (ZONE), ,01/06/2022,1340,Heavy Snow, , ,0,0,0,0,KY,EST-5, ,165662,Z,109,JKL,0,0,Public, , , , , , , , ,01/06/2022,1739, , , , ,"Hendricks measured 5.5 inches of storm total snowfall through 5:39 PM EST on January 6. Another similar report of 5.0 inches was received out of the Gunlock Community at 5:00 PM EST.","Heavy snow developed across eastern Kentucky on Thursday, January 6th as a potent low pressure system developed over the Deep South in the morning, rode up the spine of the southern Appalachians during the afternoon, and off to the northeast Thursday night - a climatologically favored track for heavy snow accumulations across eastern Kentucky. The first flakes reached the I-75 corridor by mid morning and spread eastward across the remainder of the area by early afternoon. Snowfall rates of 1 per hour or more were observed during a majority of the event.||The nearly perfect combination of cold temperatures at the surface and aloft led to dry, fluffy snow-to-liquid ratios mostly between 12-15:1 and storm total accumulations on the order of 4 to 9 inches by the time snow tapered off late Thursday evening. The dry nature of the snow prevented any significant issues with downed trees and power lines. However, the warm roads, due to mild weather in recent weeks, partially melted the snow as it fell, leading to a slippery, slushy mess on area roadways. The most notable incident was a 50 to 75 vehicle pileup on I-64 near the Montgomery/Clark County line. Martin County also closed all county highways during the event. The hazardous travel contributed to many single vehicle incidents across eastern Kentucky.",196
999317,MAGOFFIN (ZONE), ,01/16/2022,1500,Heavy Snow, , ,0,0,0,0,KY,EST-5, ,164659,Z,109,JKL,0,0,Department of Highways, , , , , , , , ,01/17/2022,300, , , , ,"The state highway garage near Salyersville reported approximately 5 inches of storm total snow accumulation. The Salyersville co-op observer measure 4.0 inches 801 AM on the 17th.","A complex winter storm lifted across the Southeast US on January 16th, initially spreading a mix of light snow, sleet, and freezing rain across the eastern Kentucky during the morning hours. A nose of warm air changed the precipitation over to mainly rain and freezing rain by late morning and early afternoon. Eventually colder air filtered in aloft and eroded the warm nose enough to allow the precipitation to switch back over to snow. As this occurred, most of the precipitation became confined to a narrow but intense band of snow along the western edge of the Cumberland Plateau. The heavy snow led to thousands of power outages from McCreary and Whitley Counties, northward into Menifee County. As the evening wore on, the snow slowly shifted east and split up into multiple weaker bands. Most of the eastern Kentucky saw a warning-criteria snowfall with the exception of portions of Knott and Perry counties.",197
1012349,MAGOFFIN (ZONE), ,03/12/2022,15,Heavy Snow, , ,0,0,0,0,KY,EST-5, ,166979,Z,109,JKL,0,0,Public, , , , , , , , ,03/12/2022,1300, , , , ,"Received a report of 3.0 inches (2 SSW of Lakesville) at 3:21am EST and a report of 6.0 inches (Salyersville) at 5:33am EST from the public out of central Magoffin County. A COOP observer at the Salyersville Water Works reported a storm total snowfall of 4.5 inches at 8am EST.","A pair of cold fronts sweeping through the area overnight brought rain initially to eastern Kentucky, before heavy snow eventually blanketed the region. This rain moved in from the northwest in the evening of March 11, but then transitioned to snow during the evening and into the nighttime hours. The snow initially fell on warm ground, leading to accumulations mainly on elevated and grassy surfaces. However, snowfall rates increased overnight to an inch or greater per hour, and led to quicker accumulations that overcame the warmer ground temperatures. Many areas throughout eastern Kentucky reported snowfall totals between 6 and 8 inches, with a few isolated reports of between 8 and 10 inches.",198
1010442,MAGOFFIN CO.,FRITZ,03/23/2022,1433,Thunderstorm Wind,50.00, ,0,0,0,0,KY,EST-5,EG,166975,C,153,JKL,0,0,911 Call Center, , , ,1,NNE,1,NNE,FRITZ,03/23/2022,1433,37.7074,-83.1457,37.7074,-83.1457,"A tree was blown down on KY State Route 3337, 1.8 miles from KY-30.","A strong occluded low pressure system was traversing the Mid-Mississippi Valley very slowly during the day on March 23. From this occlusion, a cold front draped southward, intersecting Kentucky and slowly shifting eastward throughout the day. The airmass ahead of this cold front was warm and unstable, with strong SW flow bringing an influx of moisture and warm air. As the cold front slowly neared throughout the afternoon hours, showers and thunderstorms began developing. Some of these storms became severe, producing both large hail and damaging wind gusts across parts of Pike, Letcher, Knox, Magoffin, and Breathitt Counties. Storms quickly dissipated as the cold front finally moved through the eastern portion of the state during the evening hours, exiting into the Virginia's. Colder and more stable air then filtered in behind.",199
1007723,MAGOFFIN (ZONE), ,03/31/2022,150,High Wind,52.00, ,0,0,13800,0,KY,EST-5,EG,166582,Z,109,JKL,0,0,Emergency Manager, , , , , , , , ,03/31/2022,230, , , , ,"The county emergency manager reported that a barn along Improvement Fork Rd. had collapsed due to strong winds, and also that trees had been blown down along Ivy Point Rd. and US-460 at Bear Branch Rd. Local dispatch reported that multiple trees were blown down on US-460, 0.8 miles west of Salyersville, and also directly across KY-7 within the city limits.","During the second half of March, precipitation across the region was generally minimal to nil, which allowed the forest litter and dead trees/branches to become very dry. This helped set the stage for a high fire danger situation as rapidly deepening low pressure passed to the west on March 30th. Strong southerly flow ahead of the system led to wind gusts of around 40 mph at many locations by early afternoon. In addition, a bubble of very warm and dry air over the Southeast US was pulled northward by the low-level jet and further dried due to downsloping effects off of the Great Smoky and Cumberland mountains. The combination of strong winds, very warm temperatures, dry fuels, and low relative humidities were very favorable for rapid fire spread and a number of small wildfires ended up breaking out across eastern Kentucky.||     After a brief lull in the gusts during the evening of the 30th, the most intense winds with this storm system roared across eastern Kentucky from midnight to 4 AM on the 31st along and just ahead of a line of decaying showers moving in from the west. Wind gusts peaked in the 40 to 60 mph range across much of the forecast area during this time frame. Numerous power outages resulted, especially near/southwest of KY-15. Among the hardest hit was Owsley County, where over half the county lost power for a few hours overnight when the powerful winds blew a large tree down and damaged infrastructure near a substation. The winds also blew trees down onto power lines leading to downed lines and snapped power poles. A few instances of significant roof damage were also reported.",200
1029975,MAGOFFIN CO.,BETHANNA,06/17/2022,1211,Thunderstorm Wind,50.00, ,0,0,0,2000,KY,EST-5,EG,169918,C,153,JKL,0,0,911 Call Center, , , ,1,SW,1,SW,BETHANNA,06/17/2022,1211,37.7748,-83.1882,37.7748,-83.1882,"Trees were blown down in the Grape Creek area of Magoffin County.","A stationary front was located north of the state heading into the day on June 17th, before transitioning to a slow moving cold front that continued to near the state throughout the day. Eastern KY's placement in the warm sector, combined with ample moisture advection from the Gulf of Mexico, set the stage for shower and thunderstorm development. Storms developed to our west, over western and central Kentucky, and began to impact eastern Kentucky by just after noon. Strong winds aloft resulted in wind damage at the surface, as well as decent storm motions. Most of the storms had exited the state just 2 to 3 hours later. Some of the strongest storms brought widespread downed trees and power lines and caused damage to buildings and home around eastern Kentucky. In total, 121 storm reports of damage were sent out as a result of this storm system.",201
1029976,MAGOFFIN CO.,FORAKER,06/17/2022,1212,Thunderstorm Wind,50.00, ,0,0,0,1000,KY,EST-5,EG,169918,C,153,JKL,0,0,NWS Employee, , , ,3,SW,3,SW,FORAKER,06/17/2022,1212,37.6405,-83.1627,37.6405,-83.1627,"A tree was blown down on Highway 30 near the Magoffin and Breathitt county line.","A stationary front was located north of the state heading into the day on June 17th, before transitioning to a slow moving cold front that continued to near the state throughout the day. Eastern KY's placement in the warm sector, combined with ample moisture advection from the Gulf of Mexico, set the stage for shower and thunderstorm development. Storms developed to our west, over western and central Kentucky, and began to impact eastern Kentucky by just after noon. Strong winds aloft resulted in wind damage at the surface, as well as decent storm motions. Most of the storms had exited the state just 2 to 3 hours later. Some of the strongest storms brought widespread downed trees and power lines and caused damage to buildings and home around eastern Kentucky. In total, 121 storm reports of damage were sent out as a result of this storm system.",202
1029978,MAGOFFIN CO.,BLOOMINGTON,06/17/2022,1213,Thunderstorm Wind,50.00, ,0,0,0,2000,KY,EST-5,EG,169918,C,153,JKL,0,0,Public, , , ,0,SW,0,SW,BLOOMINGTON,06/17/2022,1213,37.818,-83.1327,37.818,-83.1327,"Trees were blown down in the community of Bloomington.","A stationary front was located north of the state heading into the day on June 17th, before transitioning to a slow moving cold front that continued to near the state throughout the day. Eastern KY's placement in the warm sector, combined with ample moisture advection from the Gulf of Mexico, set the stage for shower and thunderstorm development. Storms developed to our west, over western and central Kentucky, and began to impact eastern Kentucky by just after noon. Strong winds aloft resulted in wind damage at the surface, as well as decent storm motions. Most of the storms had exited the state just 2 to 3 hours later. Some of the strongest storms brought widespread downed trees and power lines and caused damage to buildings and home around eastern Kentucky. In total, 121 storm reports of damage were sent out as a result of this storm system.",203
1029988,MAGOFFIN CO.,SALYERSVILLE,06/17/2022,1216,Thunderstorm Wind,50.00, ,0,0,0,3000,KY,EST-5,EG,169918,C,153,JKL,0,0,911 Call Center, , , ,0,N,0,N,SALYERSVILLE,06/17/2022,1216,37.75,-83.07,37.75,-83.07,"Trees were blown down within the town of Salyersville.","A stationary front was located north of the state heading into the day on June 17th, before transitioning to a slow moving cold front that continued to near the state throughout the day. Eastern KY's placement in the warm sector, combined with ample moisture advection from the Gulf of Mexico, set the stage for shower and thunderstorm development. Storms developed to our west, over western and central Kentucky, and began to impact eastern Kentucky by just after noon. Strong winds aloft resulted in wind damage at the surface, as well as decent storm motions. Most of the storms had exited the state just 2 to 3 hours later. Some of the strongest storms brought widespread downed trees and power lines and caused damage to buildings and home around eastern Kentucky. In total, 121 storm reports of damage were sent out as a result of this storm system.",204
1029992,MAGOFFIN CO.,FALCON,06/17/2022,1221,Thunderstorm Wind,50.00, ,0,0,0,3000,KY,EST-5,EG,169918,C,153,JKL,0,0,911 Call Center, , , ,0,N,0,N,FALCON,06/17/2022,1221,37.78,-83,37.78,-83,"Trees were blown down in the Falcon Community of Magoffin County.","A stationary front was located north of the state heading into the day on June 17th, before transitioning to a slow moving cold front that continued to near the state throughout the day. Eastern KY's placement in the warm sector, combined with ample moisture advection from the Gulf of Mexico, set the stage for shower and thunderstorm development. Storms developed to our west, over western and central Kentucky, and began to impact eastern Kentucky by just after noon. Strong winds aloft resulted in wind damage at the surface, as well as decent storm motions. Most of the storms had exited the state just 2 to 3 hours later. Some of the strongest storms brought widespread downed trees and power lines and caused damage to buildings and home around eastern Kentucky. In total, 121 storm reports of damage were sent out as a result of this storm system.",205
1029993,MAGOFFIN CO.,SUBLETT,06/17/2022,1221,Thunderstorm Wind,50.00, ,0,0,0,2000,KY,EST-5,EG,169918,C,153,JKL,0,0,911 Call Center, , , ,0,WNW,0,WNW,SUBLETT,06/17/2022,1221,37.6808,-83.0321,37.6808,-83.0321,"Trees were blown down near KY-7 in the Royalton community.","A stationary front was located north of the state heading into the day on June 17th, before transitioning to a slow moving cold front that continued to near the state throughout the day. Eastern KY's placement in the warm sector, combined with ample moisture advection from the Gulf of Mexico, set the stage for shower and thunderstorm development. Storms developed to our west, over western and central Kentucky, and began to impact eastern Kentucky by just after noon. Strong winds aloft resulted in wind damage at the surface, as well as decent storm motions. Most of the storms had exited the state just 2 to 3 hours later. Some of the strongest storms brought widespread downed trees and power lines and caused damage to buildings and home around eastern Kentucky. In total, 121 storm reports of damage were sent out as a result of this storm system.",206
1029996,MAGOFFIN CO.,IVYTON,06/17/2022,1225,Thunderstorm Wind,50.00, ,0,0,0,200,KY,EST-5,EG,169918,C,153,JKL,0,0,Public, , , ,1,SE,1,SE,IVYTON,06/17/2022,1225,37.7079,-82.969,37.7079,-82.969,"Large tree limbs were blown down along KY-114 (Mountain Parkway) near Ivyton.","A stationary front was located north of the state heading into the day on June 17th, before transitioning to a slow moving cold front that continued to near the state throughout the day. Eastern KY's placement in the warm sector, combined with ample moisture advection from the Gulf of Mexico, set the stage for shower and thunderstorm development. Storms developed to our west, over western and central Kentucky, and began to impact eastern Kentucky by just after noon. Strong winds aloft resulted in wind damage at the surface, as well as decent storm motions. Most of the storms had exited the state just 2 to 3 hours later. Some of the strongest storms brought widespread downed trees and power lines and caused damage to buildings and home around eastern Kentucky. In total, 121 storm reports of damage were sent out as a result of this storm system.",207
1030332,MAGOFFIN CO.,GUNLOCK,06/17/2022,1238,Thunderstorm Wind,50.00, ,0,0,0,1000,KY,EST-5,EG,169918,C,153,JKL,0,0,911 Call Center, , , ,1,S,1,S,GUNLOCK,06/17/2022,1238,37.5302,-82.927,37.5302,-82.927,"A tree was blown down along Straight Fork Road.","A stationary front was located north of the state heading into the day on June 17th, before transitioning to a slow moving cold front that continued to near the state throughout the day. Eastern KY's placement in the warm sector, combined with ample moisture advection from the Gulf of Mexico, set the stage for shower and thunderstorm development. Storms developed to our west, over western and central Kentucky, and began to impact eastern Kentucky by just after noon. Strong winds aloft resulted in wind damage at the surface, as well as decent storm motions. Most of the storms had exited the state just 2 to 3 hours later. Some of the strongest storms brought widespread downed trees and power lines and caused damage to buildings and home around eastern Kentucky. In total, 121 storm reports of damage were sent out as a result of this storm system.",208
1041993,MAGOFFIN CO.,CONLEY,07/26/2022,1124,Flash Flood, , ,0,0,0,0,KY,EST-5, ,171636,C,153,JKL,0,0,Public,Heavy Rain, , ,3,NNE,2,E,FALCON,07/26/2022,1300,37.7878,-82.9464,37.7833,-82.9558,"Flowing water was surrounding a residence along US-460 just west of the Magoffin/Johnson county line.","A stationary front with a moist airmass was situated over the forecast area. As storms developed along the boundary in the afternoon, heavy rainfall combined with training storms moving across the same locations, caused instances of flash flooding across the far eastern portion of the state.",209
1041999,MAGOFFIN CO.,ROYALTON,07/26/2022,1223,Flash Flood, , ,0,0,0,0,KY,EST-5, ,171636,C,153,JKL,0,0,Broadcast Media,Heavy Rain, , ,1,SSW,1,S,ROYALTON,07/26/2022,1300,37.6733,-83.024,37.6699,-83.0212,"Report of water running across KY-7 near Royalton based on a picture from Twitter.","A stationary front with a moist airmass was situated over the forecast area. As storms developed along the boundary in the afternoon, heavy rainfall combined with training storms moving across the same locations, caused instances of flash flooding across the far eastern portion of the state.",210
1049108,MAGOFFIN CO.,LICKSBURG,07/27/2022,2317,Flash Flood, , ,0,0,0,0,KY,EST-5, ,172563,C,153,JKL,0,0,Public,Heavy Rain, , ,1,NW,2,E,IVYTON,07/28/2022,615,37.8115,-83.0959,37.7176,-82.9521,"Multiple reports of flash flooding were received across Magoffin County overnight. Some reports include:||11:17 AM EST - Businesses along Bear Branch were flooded near the community of Hendricks.|1:17 AM EST - Magoffin County dispatch reported water entering a home at the intersection of Trace Road and Trace Fork (Ky-542 and KY-1502).|2:25 AM EST - Law enforcment reported that KY Route 7 was impassible in many locations due to flash flooding.","Between July 25th and July 30th, 2022, several complexes of training thunderstorms developed south of I-64 and brought heavy rain, deadly flash flooding, and devastating river flooding to eastern Kentucky and central Appalachia. These thunderstorms, at times, caused rainfall rates in excess of 4/hr across complex terrain that led to widespread devastating impacts. While it did not rain continuously during this 4-day stretch, the overwhelming amounts of rain and resultant flooding led to 39 deaths and widespread catastrophic damage. Entire homes and parts of some communities were swept away by flood waters, leading to costly damage to infrastructure in the region. Over 600 helicopter rescues and countless swift water rescues by boat were needed to evacuate people who were trapped by the quickly-rising flood waters. In total, 24 Flash Flood Warnings were issued between July 26th and July 30th. Between the evening of July 27th and the mid-morning hours on July 28th (the peak of the event), 13 warnings were issued, 3 of which were upgraded to a Flash Flood Emergency.||Radar-based rainfall estimates suggest that upwards of 14-16 of rain fell during this 5-day period in a narrow swath, with many more locations receiving 6-10 of rain. Most of this rain fell during the night of July 27th into the morning of July 28th, which is when the most devastating impacts were felt. The highest totals occurred across an axis that stretches from northern Clay and southern Owsley counties, east through southern Breathitt and northern Leslie counties, into Perry, Knott and Letcher counties. The highest rainfall total report was from southern Knott County, where 14.00 fell between July 25th and July 29th. This site, a cooperative (COOP) observer at Carr Creek Lake, reported 6.71 from 7am July 28th to 7am July 29th, following a report of 6.50 at that site on the previous day. Another COOP site in Buckhorn reported 8.00 of rain for the 24-hour period ending 7am on July 28th. The rainfall total in Buckhorn from July 25th to July 29th was 11.76. These rainfall values occurring in such a short period of time are incredibly rare: there is less than a 1 in 1000 chance for this much rainfall over five days in a given year.||The incredible rainfall also led to significant rises and flooding on many rivers in eastern Kentucky including on the main stem of the Kentucky River; North, Middle and South forks of the Kentucky River; Red River and Licking River. At Whitesburg, the North Fork of the Kentucky River swelled well above major flood stage, reaching close to 21' before gauge failure (the previous flood of record was 14.7' in 1957). The North Fork of the Kentucky River at Jackson also reached major flood, setting a new record crest of 43.47' (the previous record was 43.1' set in 1939). The river flooding caused a second round of destruction for communities in the region, and caused flooding in downstream areas that did not receive as much rainfall.||*Note* Given the widespread nature and severity of this event - any dollar amount estimated by storm data will not do the event as a whole justice. Since eastern KY was a national declaration, FEMA will be doing a full cost assessment. Will use this data once available for total monetary amounts of damage.||Visit www.weather.gov/jkl/July2022Flooding for more information on the event, as well as pictures and videos of the flooding and damage.",211
1061390,MAGOFFIN CO.,WONNIE,10/12/2022,1450,Thunderstorm Wind,50.00, ,0,0,0,3000,KY,EST-5,EG,175095,C,153,JKL,0,0,Department of Highways, , , ,0,SW,0,SW,WONNIE,10/12/2022,1450,37.8146,-83.1554,37.8146,-83.1554,"Trees were reported to have been blown down along KY-460, near the Morgan County line.","A strong troughing pattern was in place across the central Conus, with enhanced SW to NE flow present across the Ohio Valley during the day on October 12. A surface low pressure system was also slowly passing across the Hudson Bay during the day, dragging a long cold front south and southeastward. This front was slow moving, staying east of the Commonwealth through much of the day. The increased SW flow across the region helped to advect both moisture and warmer temperatures into the region, ultimately leading to destabilization. Storms began developing well ahead of the front, impacting portions of central and eastern Kentucky. The short term forecaster on the desk at JKL noted that: In recent |mesoanalysis and collaboration with the SPC, there's modest |effective shear around 30 to 40 knots, ideal curving within the |hodograph and modest CAPE values for October. All which have been |reflected by the SPC's Day 1 Marginal Risk with 2 percent |categorical tornado and 5 percent categorical wind threats. ||Sure enough, these storms increased in strength, leading to multiple warnings during the early and mid afternoon. Two of these storms did end up producing decent winds, resulting in downed trees across portions of Magoffin and Bath County. Bath County faired the worst, with multiple barns also being destroyed in the severe winds.",212
1061391,MAGOFFIN CO.,LICKSBURG,10/12/2022,1454,Thunderstorm Wind,50.00, ,0,0,0,3000,KY,EST-5,EG,175095,C,153,JKL,0,0,Department of Highways, , , ,1,WSW,1,WSW,LICKSBURG,10/12/2022,1454,37.7963,-83.0939,37.7963,-83.0939,"Trees were reported to have been blown down along KY-2019.","A strong troughing pattern was in place across the central Conus, with enhanced SW to NE flow present across the Ohio Valley during the day on October 12. A surface low pressure system was also slowly passing across the Hudson Bay during the day, dragging a long cold front south and southeastward. This front was slow moving, staying east of the Commonwealth through much of the day. The increased SW flow across the region helped to advect both moisture and warmer temperatures into the region, ultimately leading to destabilization. Storms began developing well ahead of the front, impacting portions of central and eastern Kentucky. The short term forecaster on the desk at JKL noted that: In recent |mesoanalysis and collaboration with the SPC, there's modest |effective shear around 30 to 40 knots, ideal curving within the |hodograph and modest CAPE values for October. All which have been |reflected by the SPC's Day 1 Marginal Risk with 2 percent |categorical tornado and 5 percent categorical wind threats. ||Sure enough, these storms increased in strength, leading to multiple warnings during the early and mid afternoon. Two of these storms did end up producing decent winds, resulting in downed trees across portions of Magoffin and Bath County. Bath County faired the worst, with multiple barns also being destroyed in the severe winds.",213
1083323,MAGOFFIN CO.,SALYERSVILLE,02/16/2023,2015,Flash Flood, , ,0,0,35000,0,KY,EST-5, ,178090,C,153,JKL,0,0,Social Media,Heavy Rain, , ,0,SSE,0,SSE,SALYERSVILLE,02/16/2023,2215,37.7472,-83.068,37.7473,-83.0681,"Pictures and videos on social media show a large SUV having been swept into a water-filled ditch in front of River Bend Apartments in Salyersville, after trying to drive through the flooded roadway (KY-7/Gardner Trail) and losing traction. The car was mostly submerged in the water, but all occupants were able to escape the flooded vehicle.","A low pressure center was slowly tracking into western Kentucky during the first part of the day on Wedensday, with a stationary front positioned along the Ohio River, and keeping much of eastern Kentucky in a warm, moist, and unstable airmass. Showers and thunderstorms were ongoing through much of the morning, leading to multiple flooding reports across the region. Then by the afternoon, the low pressure center had moved into Indiana, allowing the stationary front to lift north as a warm front, and a cold front to begin traversing the western half of the state. A more progressive line of strong showers and thunderstorms moved through eastern Kentucky ahead of this cold front, finally coming to an end after the cold front had passed through overnight. Multiple reports of downed trees and additional flooding were reported as heavy rain and strong winds complimented some of these storms.",214
1089056,MAGOFFIN CO.,BETHANNA,03/03/2023,1624,Thunderstorm Wind,50.00, ,0,0,0,1000,KY,EST-5,EG,178889,C,153,JKL,0,0,911 Call Center, , , ,1,ESE,1,ESE,BETHANNA,03/03/2023,1624,37.7746,-83.1598,37.7746,-83.1598,"A tree was reported down along Johnson Creek near the community of Elsie.","A strong upper level storm system and intense surface low pressure moved from the Southern Plains to the Mississippi Valley during the wee morning hours of Friday, March 3rd. The surface low pressure system rapidly deepened during the day on Friday as it passed just north of the Ohio River and broke long-standing minimum pressure records at multiple locations. At Paducah, which has records dating back to 1937, the sea level pressure bottomed out at 977.7 mb, well below the previous minimum pressure record of 981 mb set in 1960. At Evansville, which has records dating back to 1897, the sea level pressure bottomed out at 976.0 mb, once again well below the 979.7 mb record observed in 1926. ||As it approached eastern Kentucky, this system's warm front spread a band of showers northward across the area overnight of the 2nd into the morning of the 3rd. Winds increased across the higher elevations above 2,500 feet and in portions of Middle Tennessee and Central Kentucky toward dawn on Friday. In the system's warm sector, winds were breezy but still relatively tame, generally gusting 25 to 50 mph, strongest on southeastern ridges and near Lake Cumberland. Many locations saw sunshine buoying temperatures to near or above 70 degrees ahead of the system's cold front which approached from the west around midday, but dew points struggled to rise above 60 even in the Lake Cumberland area. Very minimal instability and intense shear proved prohibitive to sustained shower and and thunderstorm organization with the cold front.||While the shallow showers and storms that formed failed to mix down most of the momentum within the storm system's extremely intense wind field, strong cold air advection in the low-levels resulted in an unstable low-level atmosphere behind the cold front. This allowed momentum from the intense winds just a few thousand feet above the ground to mix down and surface leading to a period of strong to damaging wind gusts, most concentrated between 5 PM and 10 PM over eastern Kentucky. Across the ridges and flatter terrain, wind gusts generally peaked between 50 and 70 mph. Winds were weaker in the more sheltered valleys and narrow hollows, peaking at 30 to 50 mph, still sufficient to bring down weaker limbs and trees. During the evening, the NWS Office at the Julian Carroll airport (KJKL) recorded multiple gusts to 58 mph or stronger, with a peak gust of 65 mph. This gust is the strongest measured gust at KJKL since records began in 1981. The strongest gust in the NWS Jackson County Warning area (CWA) recorded on Friday evening was 70 mph at the London Corbin Airport (KLOZ). While these winds were sufficient to cause structural damage, down many trees, cause scattered to widespread power outages, eastern Kentucky was spared from the destructive hurricane force wind gusts that occurred just to the west over portions of Central Kentucky and Bluegrass.||Across the Commonwealth, power outages exceeded a half million customers Friday evening, with tens of thousands of those occurring in eastern Kentucky. Significant power outages occurred in many counties including Menifee, Lee, McCreary, Wayne, Pulaski, Estill, Rockcastle, and Jackson counties. Just north and west of the region, the Lexington metro area was particularly hard hit. Power restoration crews from many nearby states including Virginia, North Carolina, South Carolina, Georgia, Tennessee, Louisiana, and Arkansas joined local utility companies in what turned into a several day power restoration effort. Many instances of loss of siding and/or roofing material were also observed. More significant structural damage reports were received from Estill and Fleming counties. Just north and west of the region, the Lexington metro area experienced stronger winds and with more widespread structural damage.",215
